id,quantity,value,unit,uncertainty,source,command,note
LH_errcc_50,50 degC CC 近似偏差,0.4014065271414,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpl_50,50 degC 液态水比热,4181.5477428227,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv0_50,50 degC 水蒸气理想气体比热,1871.3451964473,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_cpv_50,50 degC 水蒸气真实比热,1946.752866646,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dcp0_50,50 degC c0_pv - c_pl,-2310.2025463754,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dLdT_50,50 degC dH_evap/dT 数值,-2415.0432689264,J/(kg K),,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vg_50,50 degC 饱和蒸气比容,12.026914869155,m^3/kg,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_Z_50,50 degC 压缩因子,0.99608583524442,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_50,50 degC 的 1/Z-1,0.39295456446509,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_50,50 degC 的 v_f/v_g (百分比),0.008415704625933,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccpred_50,50 degC 的 CC 偏差精确预测 1/(Z(1-vf/vg))-1,0.40140405007023,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccresid_50,"50 degC 的 CC 实测偏差减 (1/Z-1), 即 v_f/v_g 的贡献",0.0084519626763114,百分点,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_ccsum_50,50 degC 的 (1/Z-1) + v_f/v_g,0.40137026909102,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_invZ_share_50,50 degC 的气相非理想性在 CC 偏差中的占比,97.903256600198,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vfvg_share_50,50 degC 的被略去 v_f/v_g 在 CC 偏差中的占比,2.0967433998019,%,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_dpdT_50,50 degC d p_sat/dT,612.92915673321,Pa/K,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
LH_vf_over_vg,v_f/v_g @20 degC,1.7345893403407e-05,-,,outputs/registry_q2_latent_heat.csv,python src/q2_latent_heat.py,
